Element,Notes,Country,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Te,,Peru,0.17627642276422764,0.1475,0.19837837837837838,0.17527522935779816,0.24269662921348314,0.23157894736842105,0.2,0.2935714285714286,0.31896551724137934,0.28225806451612906,0.21705426356589147,0.0660377358490566,,,,,,
Te,,Russia,,,,,,,,0.30357142857142855,0.29310344827586204,0.27419354838709675,0.26356589147286824,0.32075471698113206,0.36046511627906974,0.3614457831325301,0.32967032967032966,0.3163265306122449,0.2981651376146789,0.30701754385964913
Te,,Sweden,,,,,,,,,,,,,,,0.07462637362637363,0.24956122448979592,0.2836422018348624,0.2894736842105263
Te,(Some data withheld),United States,,,,,,,,,,,,,,,,,,
I,,Azerbaijan,0.016129032258064516,0.016304347826086956,0.015384615384615385,0.014492753623188406,0.014285714285714285,0.014186991869918699,0.012096774193548387,0.011320754716981131,0.011235955056179775,0.011406844106463879,0.011538461538461539,0.011320754716981131,0.008576923076923077,0.008778625954198474,0.008633093525179856,0.008084415584415585,0.008885135135135135,0.0080718954248366
I,,Chile,0.5226881720430108,0.506358695652174,0.5371282051282051,0.5485507246376812,0.5546666666666666,0.6333333333333333,0.6020564516129032,0.5790943396226416,0.6177528089887641,0.5883269961977187,0.5962692307692308,0.6565660377358491,0.607423076923077,0.6106870229007634,0.6292805755395684,0.6706493506493506,0.6415202702702703,0.6535947712418301
I,,China,0.026881720430107527,0.02717391304347826,0.02564102564102564,0.024154589371980676,0.023809523809523808,0.02032520325203252,0.02217741935483871,0.020754716981132074,0.020973782771535582,0.02167300380228137,,,,,,,,
I,,Indonesia  ,0.0034946236559139786,0.004021739130434783,0.0038461538461538464,0.0036231884057971015,0.0035714285714285713,0.003048780487804878,0.0030241935483870967,0.002830188679245283,0.0028089887640449437,0.0028517110266159697,0.0028846153846153848,0.002830188679245283,0.0021538461538461538,0.0023282442748091604,0.0015827338129496403,0.001396103896103896,0.0018918918918918919,0.0014705882352941176
I,,Japan,0.33021505376344085,0.3343478260869565,0.31574358974358974,0.3209178743961353,0.3118095238095238,0.2652032520325203,0.2929032258064516,0.30547169811320757,0.3267415730337079,0.3529277566539924,0.36538461538461536,0.31064150943396224,0.35446153846153844,0.35408396946564885,0.33507194244604316,0.3030519480519481,0.3315540540540541,0.3202614379084967
I,,Russia,0.015053763440860216,0.016304347826086956,0.015384615384615385,0.014492753623188406,0.014285714285714285,0.012195121951219513,0.012096774193548387,0.011320754716981131,0.011235955056179775,0.011406844106463879,0.011538461538461539,0.009433962264150943,0.008846153846153846,0.00801526717557252,0.007194244604316547,,,
I,,Turkmenistan,0.004838709677419355,0.008152173913043478,0.010256410256410256,0.00966183574879227,0.009523809523809525,0.008130081300813009,0.010080645161290322,0.010188679245283019,0.010112359550561797,0.01026615969581749,0.010384615384615384,0.010188679245283019,0.018076923076923077,0.017938931297709924,0.017266187050359712,0.016233766233766232,0.016891891891891893,0.016666666666666666
I,(Some data withheld),United States,0.08010752688172043,0.08804347826086957,0.07538461538461538,0.06231884057971015,0.06761904761904762,0.0443089430894309,0.045547983870967736,0.059389358490566035,,,,,,,,,,
I,,Uzbekistan,5.3763440860215054e-05,0.00010869565217391305,0.00010256410256410256,9.66183574879227e-05,9.523809523809524e-05,8.130081300813008e-05,8.064516129032258e-05,7.547169811320755e-05,7.49063670411985e-05,7.604562737642586e-05,7.692307692307693e-05,,,,,,,
Ba,,Afghanistan,0.00030959752321981426,0.0003246753246753247,0.0003048780487804878,0.0002949852507374631,0.0003246753246753247,0.00029717682020802375,0.0002607561929595828,,,,0.00022935779816513763,0.0003003003003003003,0.00025974025974025974,,,,,
Ba,,Algeria,0.005728482972136223,0.008141233766233767,0.007915396341463415,0.006345132743362832,0.008398214285714285,0.006782912332838039,0.006250977835723598,0.006710673443456163,0.008190518331226295,0.007926884422110553,0.006890825688073395,0.005705705705705706,0.005454545454545455,0.0047789725209080045,0.003317462039045553,0.003670509708737864,0.00677342073897497,0.006747638326585695
Ba,,Argentina,0.002089783281733746,0.0007086038961038961,0.0008341463414634146,0.001025811209439528,0.0004948051948051948,0.0010303120356612184,0.00036010430247718385,0.00042630241423125795,0.0007934260429835651,0.004771231155778895,0.00036353211009174314,0.0005129129129129129,0.0003823376623376623,0.0006604540023894863,0.0010212581344902385,0.0032514563106796116,0.001938617401668653,0.002294197031039136
Ba,,Armenia,,,,,,,,,,7.537688442211056e-05,,,,,,,,
Ba,,Australia,0.0020123839009287925,0.002922077922077922,0.003048780487804878,0.0029498525073746312,0.003246753246753247,0.0029717682020802376,0.002607561929595828,0.0025412960609911056,0.002654867256637168,0.0020100502512562816,0.0019495412844036698,0.0025525525525525524,0.002207792207792208,0.0012627240143369175,0.0013419739696312364,0.0015990291262135922,0.0017492252681764004,0.0008120107962213225
Ba,,Belgium,0.006191950464396285,0.00487012987012987,,0.004424778761061947,,,,,,,,,,,,,,
Ba,,Bolivia,0.0003869969040247678,0.0009748376623376624,0.0004649390243902439,0.0009222713864306785,0.0025253246753246753,0.000275037147102526,0.0007528031290743155,0.0014458703939008895,0.0011305941845764856,0.0010358040201005026,0.00125,0.00031066066066066066,0.001038961038961039,0.0026284348864994028,0.002386117136659436,0.003762135922330097,0.0032181168057210966,0.006342780026990553
Ba,,Bosnia and Herzegovina,0.00030959752321981426,0.0003246753246753247,0.0003048780487804878,0.0002949852507374631,0.0003246753246753247,1.1887072808320951e-05,8.47457627118644e-06,,,,,,,,,,,
Ba,,Brazil,0.007218575851393189,0.007289935064935065,0.008192225609756097,0.008081120943952802,0.008619805194805194,0.00853670133729569,0.006394524119947849,0.0050247776365946635,0.002421112515802781,0.0016722361809045226,0.0026692660550458715,0.007484534534534535,0.005374675324675325,0.0008409796893667861,0.00032809110629067247,,,
Ba,,Bulgaria,0.015479876160990712,0.01948051948051948,0.018292682926829267,0.018436578171091445,0.019967532467532467,0.013551263001485883,0.00983050847457627,0.009733163913595935,0.009418457648546144,0.006407035175879397,0.0045871559633027525,0.002147147147147147,4.545454545454545e-05,1.4336917562724014e-05,,,0.0023837902264600714,0.008097165991902834
Ba,,Burma,0.0034061919504643962,0.004001785714285715,0.004928810975609756,0.004574483775811209,0.0024431818181818183,0.0007206537890044576,0.00028996088657105607,0.0002614993646759848,0.000370417193426043,0.0008559045226130653,0.0006512614678899082,0.0011445945945945946,0.0011655844155844155,0.0035842293906810036,0.0016636659436008677,0.0037979368932038837,0.0027485101311084626,0.0031039136302294197
Ba,,Canada,0.01393188854489164,0.019967532467532467,0.010213414634146342,0.003392330383480826,0.002827435064935065,0.004066716196136701,0.0026859191655801825,0.002922490470139771,0.0025284450063211127,0.0011306532663316582,0.0013761467889908258,0.0022522522522522522,0.002857142857142857,0.0026284348864994028,0.002386117136659436,0.002669902912621359,0.004171632896305125,0.004318488529014845
Ba,,Chile,0.00022136222910216718,0.0001336038961038961,0.00015640243902439023,8.613569321533923e-05,6.233766233766233e-05,3.4026745913818724e-05,4.041720990873533e-06,,,,,,,,,,,
Ba,,China,0.5108359133126935,0.5681818181818182,0.5335365853658537,0.5309734513274337,0.5032467532467533,0.5349182763744428,0.5084745762711864,0.5336721728081322,0.5562579013906448,0.5527638190954773,0.5275229357798165,0.45045045045045046,0.4805194805194805,0.48984468339307047,0.455531453362256,0.3883495145631068,0.370476758045292,0.4048582995951417
Ba,,Colombia,9.287925696594427e-05,9.74025974025974e-05,9.146341463414634e-05,8.849557522123894e-05,9.74025974025974e-05,8.915304606240714e-05,7.822685788787484e-05,,,,,,,,,,,
Ba,,Ecuador,,,,0.00017418879056047196,0.00019155844155844157,0.0003178306092124814,0.0004817470664928292,,,,,,,,,,,
Ba,,Egypt,4.6439628482972134e-05,4.87012987012987e-05,7.621951219512195e-05,7.374631268436578e-05,8.116883116883117e-05,7.429420505200594e-05,6.51890482398957e-05,,,,0.00017844036697247707,0.00016516516516516518,0.00046753246753246754,,,,,
Ba,,France ,0.011609907120743035,0.012175324675324676,0.013871951219512195,0.011946902654867256,0.012987012987012988,0.012035661218424963,0.010691003911342895,0.010419313850063533,0.0037926675094816687,,,,,,,,,
Ba,,Georgia,0.0030959752321981426,0.002435064935064935,0.0022865853658536584,0.0022123893805309734,,,,,,,,,,,,,,
Ba,,Germany,0.018575851393188854,0.01948051948051948,0.01704268292682927,0.01594395280235988,0.016394967532467532,0.016271322436849926,0.01220651890482399,0.01125679796696315,0.010812136536030342,0.01108856783919598,0.009052866972477064,0.006847747747747748,0.007258051948051948,0.00661194743130227,0.005643167028199566,0.005515291262135923,0.008422526817640047,0.009446693657219974
Ba,,Greece,0.0001238390092879257,0.00012987012987012987,0.00012195121951219512,0.00011799410029498526,,,,,,,,,,,,,,
Ba,,Guatemala,,1.2175324675324675e-05,1.722560975609756e-05,0.0001032448377581121,1.6233766233766234e-05,1.4858841010401188e-05,9.126466753585398e-06,,,,,,,,,,,
Ba,,India,0.11600804953560372,0.05844155844155844,0.12804878048780488,0.12536873156342182,0.10957792207792208,0.1074294205052006,0.14341590612777053,0.15247776365946633,0.12010113780025285,0.12562814070351758,0.12614678899082568,0.18018018018018017,0.16883116883116883,0.16129032258064516,0.18112798264642083,0.16019417475728157,0.14100119189511323,0.09446693657219973
Ba,,Iran,0.029052167182662538,0.02984577922077922,0.028201219512195123,0.0288405604719764,0.029001948051948053,0.02914843982169391,0.03593311603650587,0.029375349428208387,0.029077117572692796,0.03134359296482412,0.025985091743119266,0.054236786786786784,0.04181818181818182,0.035842293906810034,0.03413980477223427,0.03640776699029126,0.03575685339690107,0.04048582995951417
Ba,,Italy,0.0046439628482972135,0.004058441558441558,0.0038109756097560975,0.003687315634218289,0.0016582792207792208,0.0018148588410104012,0.001264406779661017,0.0006,0.0006321112515802782,0.000628140703517588,0.0005733944954128441,0.0005255255255255255,0.00045454545454545455,,,,,
Ba,,Kazakhstan,0.0013931888544891642,0.002159090909090909,0.002134146341463415,0.010619469026548672,0.012824675324675325,0.011738484398216939,0.01499348109517601,0.01207115628970775,0.015170670037926675,0.016331658291457288,0.0194954128440367,0.025525525525525526,0.025974025974025976,0.023894862604540025,0.027114967462039046,0.03033980582524272,0.03575685339690107,0.04048582995951417
Ba,,Kenya,1.547987616099071e-06,0.011363636363636364,,,,,,,,,,,,,,,,
Ba,,North Korea,0.015479876160990712,,0.010670731707317074,0.01032448377581121,,,,,,,,,,,,,,
Ba,,South Korea,,0.0010714285714285715,4.573170731707317e-06,2.9498525073746314e-05,1.2662337662337662e-05,2.0802377414561665e-05,6.51890482398957e-06,,,,,,,,,,,
Ba,,Laos,0.0014009287925696595,0.0021925324675324677,0.0003048780487804878,0.0004867256637168142,0.0020608766233766234,0.002684992570579495,0.001365058670143416,0.0036213468869123254,0.0036662452591656133,0.00364321608040201,0.0033256880733944956,0.0018708708708708708,0.0022727272727272726,0.0002986857825567503,0.0023752711496746203,0.0012742718446601942,0.0036483909415971393,0.01282051282051282
Ba,,Liberia,,,,,,,,,,,,,,,,,0.0015494636471990466,0.0033738191632928477
Ba,,Malaysia,0.00024458204334365324,0.025641720779220778,0.001108841463414634,9.572271386430678e-05,0.0005003246753246753,,,,,,0.0005013761467889908,0.0033618618618618617,0.00012987012987012987,,,6.0679611650485434e-05,0.0017230035756853398,0.002243454790823212
Ba,,Mexico,0.025008513931888545,0.05340016233766234,0.019423780487804878,0.02094646017699115,0.02656168831168831,0.04271188707280832,0.03998279009126467,0.034136848792884374,0.02605638432364096,0.023356909547738693,0.016062614678899082,0.022941441441441442,0.01860064935064935,0.01609641577060932,0.01518405639913232,0.041697208737864075,0.050059594755661505,0.03584318488529015
Ba,,Morocco,0.054711764705882356,0.0008116883116883117,0.052371493902439024,0.06948407079646017,0.07628798701298702,0.048291233283803865,0.04080834419817471,0.042566709021601014,0.06637168141592921,0.08350502512562814,0.08314908256880733,0.08812867867867868,0.07434142857142857,0.09193596176821983,0.11078091106290673,0.1328240291262136,0.1199761620977354,0.1349527665317139
Ba,,Nigeria,0.0007739938080495357,0.003328733766233766,0.0007621951219512195,0.0007374631268436578,0.003246753246753247,0.0007429420505200594,0.0007822685788787483,0.0007623888182973316,0.0007964601769911505,0.000628140703517588,0.0005733944954128441,0.002912912912912913,0.0024675324675324677,0.0,,,,
Ba,,Pakistan,0.0031976780185758516,0.0005701298701298701,0.003236890243902439,0.004011799410029498,0.0034823051948051948,0.006054234769687965,0.005763624511082139,0.005347776365946633,0.005710366624525917,0.006035678391959799,0.006479357798165138,0.008458408408408408,0.006368571428571428,0.004296176821983274,0.011867136659436008,0.010578276699029126,0.018332300357568533,0.016406882591093117
Ba,,Peru,0.0011619195046439629,8.116883116883117e-05,0.0017382621951219511,0.0016269911504424779,0.0006178571428571429,0.00043179791976225853,0.00047014341590612775,0.0021982210927573064,0.003008849557522124,0.0034386934673366833,0.005183371559633027,0.004186336336336336,0.006788961038961039,0.01049557945041816,0.008617245119305858,0.0063702669902912625,0.012642550655542312,0.003833603238866397
Ba,,Poland,,,0.0003048780487804878,0.0003687315634218289,0.00043831168831168834,0.0004309063893016345,0.000414993481095176,,,,,,,,,,,
Ba,,Romania,0.0015986068111455108,0.0007534090909090909,0.0006503048780487805,0.00042020648967551624,1.6233766233766234e-05,,,,,,,,,,,,,
Ba,,Russia,0.009287925696594427,0.00974025974025974,0.009146341463414634,0.00943952802359882,0.009577922077922078,0.011589895988112928,0.008213820078226857,0.008005082592121982,0.007964601769911504,0.007914572864321607,0.007224770642201835,0.00945945945945946,0.007792207792207792,0.008004778972520908,0.019522776572668113,0.021844660194174758,0.026221692491060787,0.02834008097165992
Ba,,Saudi Arabia,0.001238390092879257,0.0011363636363636363,0.0012195121951219512,0.001327433628318584,0.001461038961038961,0.001337295690936107,0.001955671447196871,,,,,,,,,,,
Ba,,Slovakia,0.0023219814241486067,0.0025974025974025974,0.002134146341463415,0.002064896755162242,0.004188311688311688,0.0017830609212481426,0.0015645371577574967,0.0016518424396442185,0.00202275600505689,0.0013819095477386936,0.001485091743119266,0.0012012012012012011,0.0011688311688311688,0.0009557945041816009,0.0008676789587852494,0.0013349514563106796,0.0013110846245530394,0.001349527665317139
Ba,,South Africa,9.442724458204335e-05,0.0004616883116883117,0.00024817073170731706,,,,,,,,,,,,,,,
Ba,,Spain,0.0043343653250774,0.0042207792207792205,0.004389634146341463,0.007469026548672567,0.008521753246753246,0.006635958395245171,0.005316297262059974,0.0048284625158831005,0.005689001264222503,0.003363065326633166,0.0012729357798165137,0.00042252252252252253,0.0002662337662337662,,,,,
Ba,,Thailand,0.016288080495356037,0.012352597402597403,0.008564024390243903,0.003474778761061947,0.022316396103896102,0.017176820208023774,0.027546023468057367,0.012857179161372299,0.000575094816687737,0.0010842964824120604,0.0010527522935779817,0.007792042042042042,0.004346103896103896,0.008088769414575866,0.0069955531453362255,0.013038470873786408,0.016085935637663886,0.023031174089068827
Ba,,Tunisia,0.001240092879256966,8.603896103896104e-05,0.0005643292682926829,0.0003256637168141593,0.0008991883116883116,0.00044576523031203565,0.0002363754889178618,,,,,,,,,,,
Ba,,Turkey,0.024774303405572757,0.024360064935064936,0.018428810975609757,0.008462094395280235,0.017344642857142857,0.017778306092124815,0.01753637548891786,0.01997191867852605,0.0204795195954488,0.02312072864321608,0.05536009174311927,0.03201006006006006,0.02241792207792208,0.0209715651135006,0.02029403470715835,0.031203398058252427,0.03823051251489869,0.04048582995951417
Ba,,United Kingdom,0.010526315789473684,0.009577922077922078,0.008384146341463415,0.008112094395280236,0.009577922077922078,0.008469539375928677,0.007953063885267276,0.007878017789072427,0.006321112515802781,0.006909547738693468,0.004931192660550459,0.005405405405405406,0.004428441558441559,0.003703703703703704,0.0032537960954446853,0.0036407766990291263,0.005244338498212158,0.005398110661268556
Ba,,United States,0.07368421052631578,0.07045454545454545,0.05975609756097561,0.058997050147492625,0.06818181818181818,0.06953937592867757,0.06936114732724902,0.06213468869123253,0.07446270543615677,0.0571608040201005,0.07431192660550459,0.05945945945945946,0.08597402597402598,0.08482676224611709,0.07223427331887201,0.08774271844660195,0.07902264600715136,0.05735492577597841
Ba,,Vietnam,,,0.008007469512195123,0.010488790560471976,0.009777272727272726,0.012103417533432392,0.013173402868318123,0.014739517153748412,0.012642225031605562,0.01507537688442211,0.010321100917431193,0.01126126126126126,0.01818181818181818,0.016129032258064516,0.01193058568329718,0.009101941747572815,0.011918951132300357,0.01349527665317139
Ba,(After 2005),Other,,,,,,,,0.0006085133418043202,0.0005951959544879899,0.00032914572864321606,0.00013188073394495412,0.00024144144144144143,8.077922077922079e-05,7.323775388291518e-05,1.2906724511930586e-05,4.5024271844660194e-05,5.125148986889154e-06,
Ta,,Australia,0.42362002567394097,0.5335365853658537,0.4532710280373832,0.5641025641025641,0.6022388059701492,0.7,0.5643356643356643,0.618840579710145,0.5564610011641443,0.4160377358490566,0.24977578475336323,0.07543859649122807,0.05422993492407809,,,,,
Ta,,Bolivia,,,,,,,,,,,,,0.0007776572668112798,0.004677947598253275,0.01046039603960396,0.008951162790697674,0.003915277777777778,0.008731404958677686
Ta,,Brazil,0.3979460847240051,0.25152439024390244,0.17757009345794392,0.1794871794871795,0.1417910447761194,0.11223021582733812,0.14895104895104896,0.1565217391304348,0.2048894062863795,0.16981132075471697,0.10986547085201794,0.10175438596491228,0.15633188720173535,0.12117903930131005,0.09564356435643563,0.11782945736434108,0.06708333333333333,0.08099173553719008
Ta,,Burundi,0.010269576379974325,0.01524390243902439,0.007476635514018692,0.02735042735042735,0.01082089552238806,0.004150359712230216,0.003523076923076923,0.006657971014492754,0.003338766006984866,0.008622641509433962,0.0073542600896860984,0.007543859649122807,0.014099783080260303,0.03384279475982533,0.0504950495049505,0.010852713178294573,0.014583333333333334,0.009917355371900827
Ta,,Canada,0.07317073170731707,0.08231707317073171,0.05327102803738318,0.06581196581196581,0.05298507462686567,0.039568345323741004,0.03986013986013986,0.04565217391304348,0.06519208381839348,0.04245283018867924,0.02197309417040359,0.021052631578947368,,,,,,
Ta,,China,,,,,,,,,,,0.3304932735426009,0.06491228070175438,0.07592190889370933,0.04694323144104803,0.04455445544554455,0.037209302325581395,0.04236111111111111,0.07851239669421488
Ta,,Congo,,,0.12149532710280374,0.05128205128205128,0.022388059701492536,0.02158273381294964,0.013986013986013986,0.02391304347826087,0.01629802095459837,0.11320754716981132,0.06278026905829596,0.2807017543859649,0.31453362255965295,0.2838427947598253,0.24752475247524752,0.20930232558139536,0.3125,0.2892561983471074
Ta,,Ethiopia,0.03080872913992298,0.04420731707317073,0.03644859813084112,0.023931623931623933,0.024626865671641792,0.025179856115107913,0.03146853146853147,0.035507246376811595,0.0570430733410943,0.04905660377358491,0.03502242152466368,0.08640350877192983,0.08850325379609546,0.10316593886462883,0.0900990099009901,0.007596899224806202,0.034722222222222224,0.05206611570247934
Ta,,French Guiana,,,,,,,,,,,,,,,,,,
Ta,,Kazakhstan,,,,,,,,,,,,,,,,,,
Ta,,Mozambique,,,0.009345794392523364,0.006837606837606838,0.009701492537313432,0.03884892086330935,0.14335664335664336,0.058695652173913045,0.03143189755529686,0.052830188679245285,0.04932735426008968,0.07280701754385965,0.016268980477223426,0.0425764192139738,0.08217821782178218,0.03333333333333333,0.01597222222222222,0.01652892561983471
Ta,,Namibia,,,0.0009345794392523365,0.002564102564102564,0.0037313432835820895,0.025899280575539568,0.007692307692307693,,,,,,,,,,,
Ta,,Nigeria,0.0038510911424903724,0.022865853658536585,0.02149532710280374,0.02564102564102564,0.005970149253731343,0.015107913669064749,0.0034965034965034965,0.0036231884057971015,0.011641443538998836,0.03773584905660377,0.03094170403587444,0.05964912280701754,0.06290672451193059,0.04694323144104803,0.07425742574257425,0.08527131782945736,0.10416666666666667,0.12396694214876033
Ta,,Rwanda,0.06033376123234917,0.05030487804878049,0.11588785046728972,0.0452991452991453,0.014925373134328358,0.029496402877697843,0.03146853146853147,0.04927536231884058,0.05355064027939464,0.11320754716981132,0.1031390134529148,0.22807017543859648,0.21691973969631237,0.3165938864628821,0.3069306930693069,0.46511627906976744,0.4027777777777778,0.33884297520661155
Ta,,Somalia,,,,,,,,,,,0.001210762331838565,0.0014912280701754386,,,,,,
Ta,,Uganda,,,0.0009345794392523365,0.002564102564102564,0.0012955223880597015,0.0031654676258992807,,,,,,,,1.0917030567685589e-06,,,,0.003966942148760331
Ta,,Zimbabwe,,,,0.007692307692307693,0.10746268656716418,0.0028776978417266188,0.009790209790209791,,,,,,,,,,,
W,,Australia,,,,0.0002952755905511811,0.00010574018126888218,0.0001483050847457627,0.00018099547511312217,0.00011764705882352942,0.00026501766784452294,0.00013059701492537312,0.0004523424878836834,0.0005392156862745098,0.0002631578947368421,0.00020297699594046007,0.0037711313394018205,0.0038415366146458585,0.005482758620689655,0.0038926174496644295
W,,Austria,0.03845945945945946,0.04270557029177719,0.03636363636363636,0.02812992125984252,0.02080060422960725,0.029258474576271187,0.020135746606334843,0.021512605042016807,0.020371024734982333,0.02083955223880597,0.01812600969305331,0.014493464052287582,0.014283625730994152,0.011650879566982408,0.00918075422626788,0.01020408163265306,0.009413793103448276,0.009630872483221477
W,,Bolivia,0.013432432432432433,0.008859416445623342,0.008931818181818181,0.01047244094488189,0.006027190332326284,0.009343220338983051,0.00607843137254902,0.008924369747899159,0.015335689045936397,0.020652985074626866,0.01854604200323102,0.016715686274509804,0.01760233918128655,0.015209742895805142,0.01621586475942783,0.015042016806722689,0.014390804597701149,0.01634228187919463
W,,Brazil,,0.0003448275862068965,0.0004090909090909091,0.0004330708661417323,0.00036253776435045317,0.000635593220338983,0.003951734539969834,0.009697478991596639,0.009275618374558304,0.01001865671641791,0.006591276252019386,0.003137254901960784,0.0024269005847953216,0.003301759133964817,0.004954486345903771,0.005930372148859544,0.0058620689655172415,0.005704697986577181
W,,Burma,0.00481081081081081,0.002307692307692308,0.001681818181818182,0.0016732283464566929,0.0012537764350453173,0.002033898305084746,0.0016138763197586726,0.002823529411764706,0.003480565371024735,0.003414179104477612,0.002197092084006462,0.0014215686274509803,0.0023830409356725146,0.0018944519621109607,0.0017035110533159948,0.0016806722689075631,0.0016436781609195403,0.0015659955257270694
W,,Burundi,,,,,,0.0002754237288135593,0.00012066365007541478,0.0015798319327731093,0.004204946996466431,0.0026865671641791043,0.0020193861066235864,0.0017973856209150326,0.0014619883040935672,0.0027063599458728013,0.0035110533159947986,7.202881152460985e-05,0.00026436781609195405,0.00022371364653243848
W,,Canada,,,,,0.034667673716012086,0.07703389830508475,,0.006453781512605042,0.03503533568904594,0.043003731343283585,0.03678513731825525,0.03209150326797386,0.0061403508771929825,0.026603518267929633,0.028530559167750325,0.025546218487394957,0.026942528735632184,0.01879194630872483
W,,China,0.8108108108108109,0.8249336870026526,0.8409090909090909,0.8287401574803149,0.8323262839879154,0.7669491525423728,0.9034690799396682,0.8605042016806723,0.7950530035335689,0.7649253731343284,0.8077544426494345,0.8333333333333334,0.8625730994152047,0.8362652232746955,0.8374512353706112,0.8535414165666266,0.8160919540229885,0.8165548098434005
W,,Congo,,,,,,0.002542372881355932,0.00030165912518853697,0.0030252100840336134,0.0088339222614841,0.011194029850746268,0.005977382875605816,0.0032679738562091504,0.00030701754385964913,0.0005548037889039243,0.00045513654096228866,0.0006602641056422569,0.00013793103448275863,0.0002348993288590604
W,,North Korea,0.013513513513513514,0.013262599469496022,0.011363636363636364,0.00984251968503937,0.00906344410876133,0.012711864406779662,0.004223227752639517,0.010924369747899159,0.016431095406360424,0.004291044776119403,0.004361873990306946,0.0016339869281045752,0.001608187134502924,0.0014884979702300405,0.0013003901170351106,0.00078031212484994,0.0008045977011494253,0.0007829977628635347
W,,Mexico,0.0035135135135135136,0.0002917771883289125,,,,,,,,,,,,,,,,
W,,Mongolia,0.0009459459459459459,0.0007161803713527852,0.0011818181818181819,0.0012401574803149605,0.0005287009063444109,0.000847457627118644,0.0011613876319758673,0.0013109243697478992,0.003215547703180212,0.00457089552238806,0.0022940226171243943,0.0006372549019607843,0.00029239766081871346,0.00017591339648173208,0.000858257477243173,0.003289315726290516,0.005505747126436781,0.006711409395973154
W,,Peru,0.0020540540540540542,0.0,,,,0.000423728813559322,,,,0.006828358208955224,0.007366720516962843,0.008202614379084967,0.00834795321637427,0.005940460081190799,0.003589076723016905,0.0003361344537815126,0.0007011494252873563,0.0012304250559284117
W,,Portugal,0.02245945945945946,0.011511936339522546,0.016886363636363637,0.01374015748031496,0.010468277945619336,0.015148305084745763,0.011251885369532429,0.013714285714285714,0.013780918727915195,0.015783582089552238,0.015864297253634894,0.013447712418300653,0.011681286549707603,0.01108254397834912,0.009921976592977893,0.008307322929171669,0.00771264367816092,0.005302013422818792
W,,Russia,0.08108108108108109,0.09283819628647215,0.07954545454545454,0.10039370078740158,0.08006042296072508,0.07627118644067797,0.042232277526395176,0.047058823529411764,0.04946996466431095,0.06343283582089553,0.05109854604200323,0.043545751633986926,0.040716374269005845,0.044844384303112314,0.04599479843953186,0.035690276110444175,0.030563218390804597,0.029082774049217
W,,Rwanda,0.002945945945945946,0.0010875331564986737,0.0024545454545454545,0.002795275590551181,0.002311178247734139,0.001461864406779661,0.0013574660633484162,0.005344537815126051,0.0176678445229682,0.017164179104477612,0.010823909531502423,0.006209150326797385,0.005263157894736842,0.006495263870094722,0.010793237971391418,0.013205282112845138,0.011494252873563218,0.009507829977628635
W,,Spain,,,,,,,,,,,,0.003676470588235294,0.0035087719298245615,0.0067253044654939104,0.0070481144343302994,0.006122448979591836,0.009195402298850575,0.009340044742729307
W,,Thailand,0.0009459459459459459,0.0007957559681697613,0.0006818181818181819,0.000984251968503937,0.00046827794561933535,0.004576271186440678,0.0028205128205128207,0.005798319327731093,0.005353356890459364,0.008899253731343284,0.00678513731825525,0.0031045751633986926,0.0043859649122807015,0.002165087956698241,0.0010403120936280884,0.0016806722689075631,0.0011494252873563218,0.0003355704697986577
W,,Uganda,,,,0.00033464566929133856,0.00024169184290030211,2.1186440677966103e-05,0.000784313725490196,0.0006050420168067227,0.001325088339222615,0.0016044776119402986,0.0007754442649434572,0.00011437908496732026,0.0006432748538011696,0.00010825439783491204,0.00044213263979193756,0.0006842737094837935,0.0007241379310344827,0.0006711409395973154
W,,United Kingdom,,,,,,,,,,,,,,,,,,
W,(Some data withheld),United States,,,,,,,,,,,,,,,,,,
W,,Uzbekistan,0.005405405405405406,,,,,,,,,,,,,,,,,
W,,Vietnam,,,,,,,,,,,,0.01184640522875817,0.016812865497076022,0.022124492557510148,0.013654096228868661,0.01992797118847539,0.05172413793103448,0.06263982102908278
W,,Zimbabwe,,,,,,,,,,,,,,,,,,
Re,,Armenia,0.029239766081871343,0.019830028328611898,0.019444444444444445,0.022935779816513763,0.02531645569620253,0.02610966057441253,0.023310023310023312,0.02536997885835095,0.02569593147751606,0.008928571428571428,0.007532956685499058,0.00936768149882904,0.004399038461538461,0.005438972162740899,0.005756385068762279,0.006394849785407725,0.007468085106382979,0.00708502024291498
Re,,Canada,0.06432748538011696,0.0453257790368272,0.044444444444444446,0.05198776758409786,0.05379746835443038,0.044386422976501305,0.039627039627039624,0.02748414376321353,0.02569593147751606,,,,,,,,,
Re,,Chile,0.4473684210526316,0.43909348441926344,0.4222222222222222,0.4892966360856269,0.49683544303797467,0.5039164490861618,0.4965034965034965,0.45454545454545453,0.42398286937901497,0.5111607142857143,0.519774011299435,0.585480093676815,0.6009615384615384,0.5139186295503212,0.5304518664047151,0.5364806866952789,0.5319148936170213,0.5263157894736842
Re,,China,,,,,,,,,,,,,,0.044967880085653104,0.043222003929273084,0.04935622317596566,0.05,0.048582995951417005
