Element,HHI Contribution,HHI ,Country,Production,Market Share,Total World Production
Fe,61.651577503429344,,Russia,53000.0,0.07851851851851852,
Fe,0.0,,Serbia and Montenegro,,,
Fe,0.0023325322359396433,,Slovakia,326.0,0.000482962962962963,
Fe,12.641975308641975,,South Africa,24000.0,0.035555555555555556,
Fe,4.363456790123456,,Sweden,14100.0,0.020888888888888887,
Fe,5.056790123456791e-07,,Thailand,4.8,7.111111111111111e-06,
Fe,0.00016612345679012345,,Tunisia,87.0,0.0001288888888888889,
Fe,0.07350123456790125,,Turkey,1830.0,0.002711111111111111,
Fe,0.0,,Uganda,,,
Fe,25.821454046639232,,Ukraine,34300.0,0.05081481481481481,
Fe,0.0,,United Kingdom,,,
Fe,20.55111111111111,,United States,30600.0,0.04533333333333334,
Fe,3.1268717914951987,,Venezuela,11936.0,0.017682962962962963,
Fe,0.0064,,Vietnam,540.0,0.0008,
Fe,0.0007111111111111113,,Zimbabwe,180.0,0.0002666666666666667,
Co,128.64448025843245,1646.0097912743313,Australia,6000.0,0.11342155009451796,52900.0
Co,0.30887539710049633,,Botswana,294.0,0.00555765595463138,
Co,6.039143656576413,,Brazil,1300.0,0.024574669187145556,
Co,66.90559639223703,,Canada,4327.0,0.08179584120982987,
Co,1.7509943146286642,,China,700.0,0.013232514177693762,
Co,782.7301932168625,,DR of the Congo,14800.0,0.27977315689981097,
Co,38.30416557973992,,Cuba,3274.0,0.06189035916824197,
Co,0.035734577849564575,,Finland,100.0,0.001890359168241966,
Co,0.0,,Kazakhstan,,,
Co,6.914215572414335,,Morocco,1391.0,0.026294896030245745,
Co,24.19375288110034,,New Caledonia,2602.0,0.04918714555765596,
Co,0.0,,Norway,,,
Co,0.035734577849564575,,Philippines,100.0,0.001890359168241966,
Co,132.9683641782298,,Russia,6100.0,0.11531190926275993,
Co,0.8233246736539676,,South Africa,480.0,0.009073724007561436,
Co,456.29482456109014,,Zambia,11300.0,0.21361058601134217,
Co,0.06039143656576412,,Zimbabwe,130.0,0.0024574669187145556,
Ni,0.0009045169314263101,1052.0557915258069,Albania,400.0,0.0003007518796992481,1330000.0
Ni,204.53300978008932,,Australia,190210.0,0.14301503759398496,
Ni,8.262382836791225,,Botswana,38230.0,0.02874436090225564,
Ni,11.41118878399005,,Brazil,44928.0,0.03378045112781955,
Ni,5.653230821414437e-07,,Burma,10.0,7.518796992481203e-06,
Ni,150.650706857369,,Canada,163244.0,0.12273984962406015,
Ni,21.03567188648313,,China,61000.0,0.04586466165413534,
Ni,28.372843778619487,,Colombia,70844.0,0.053266165413533836,
Ni,30.9721540166205,,Cuba,74018.0,0.05565263157894737,
Ni,11.576878336819492,,Dominican Republic,45253.0,0.03402481203007519,
Ni,0.07490304709141272,,Finland,3640.0,0.0027368421052631577,
Ni,2.5913737350896042,,Greece,21410.0,0.016097744360902257,
Ni,117.22539431284979,,Indonesia,144000.0,0.10827067669172932,
Ni,0.0,,Kazakhstan,,,
Ni,0.17444753801797724,,Macedonia,5555.0,0.004176691729323308,
Ni,8.975069252077564e-05,,Morocco,126.0,9.473684210526316e-05,
Ni,70.93059058737067,,New Caledonia,112013.0,0.0842203007518797,
Ni,0.0001614619254904178,,Norway,169.0,0.00012706766917293234,
Ni,2.1578063711911355,,Philippines,19537.0,0.014689473684210527,
Ni,379.6959914127424,,Russia,259161.0,0.19485789473684212,
Ni,0.0,,Serbia and Montenegro,,,
Ni,9.429978879529651,,South Africa,40842.0,0.03070827067669173,
Ni,0.0,,Spain,,,
Ni,0.0023155633444513534,,Turkey,640.0,0.000481203007518797,
Ni,0.022612923285657758,,Ukraine,2000.0,0.0015037593984962407,
Ni,2.422352874667873,,Venezuela,20700.0,0.01556390977443609,
Ni,0.5120317089716775,,Zimbabwe,9517.0,0.007155639097744361,
Cu,0.0,1567.16563016903,Albania,,,13800000.0
Cu,2.079865595463138,,Argentina  ,199020.0,0.014421739130434782,
Cu,0.0170132325141777,,Armenia,18000.0,0.0013043478260869566,
Cu,37.015761394664985,,Australia,839600.0,0.06084057971014493,
Cu,1.739340474690191e-06,,Bolivia,182.0,1.3188405797101449e-05,
Cu,0.03942239025414828,,Botswana,27400.0,0.0019855072463768114,
Cu,0.03625160811804243,,Brazil ,26275.0,0.0019039855072463768,
Cu,0.44155061961772735,,Bulgaria,91700.0,0.006644927536231884,
Cu,0.04078643667296786,,Burma,27870.0,0.0020195652173913043,
Cu,16.295964856332702,,Canada,557082.0,0.040368260869565215,
Cu,1262.9267821886162,,Chile,4904200.0,0.3553768115942029,
Cu,20.184835118672552,,China,620000.0,0.04492753623188406,
Cu,0.00013075425330812856,,Colombia  ,1578.0,0.00011434782608695653,
Cu,0.18785942916404122,,Congo,59813.0,0.004334275362318841,
Cu,0.0,,Cuba ,,,
Cu,0.00034198193656794786,,Cyprus,2552.0,0.00018492753623188405,
Cu,0.0,,Ecuador,,,
